Index	Bogennummer	REDE_Namen	Sprache	WS1::TransliterationWS1
ij	34076	Ludwigshafen am Rhein	1	Imm Winder flieche die droggene Blédder inn d'r Luft rumm.
ij	34096	Ursenbach	1	Im Winda fliejé di͜ druggene Blerer in da͜ Luft rum.
ij	34216	Gammelsbach	1	Im Winter fliege die trockere Blerer dorch die Luft rim.
ij	34228	Rumpfen	1	Jm Winter fliegen die truckete Bläte r in der Luft rum.
ij	34235	Gerichtstetten	1	Im Winter fliege die truckene Bleiter in der Luft rüm
ij	3424	Beierstedt	1	In Winter flei'et de dröen Bläre dårch de Luft (in der Luft 'erum.)
ij	34247	Königshofen	1	Jm Wintr fliechä di trukänä Bläitr in dr Lūft rüm̄.
ij	34266	Aufstetten	1	Im Winter fliaga die truckna Bl[?]ter in dr Luft rüm.
ij	34288	Weigenheim	1	N Winter fliega die truckia Bletter in der Luft rim.
ij	34305	Bobstadt	1	Jm Winter fliehe die drockene Blerrer dorch die Luft erum.
ij	34321	Mittershausen	1	Im Winder flieje die trokere Blerrer dorch die Luft erim.
ij	344	Modrolas	1	Im Wienta fleiga dei dreuga Blära irra Luft rümma.
ij	34447	Berghausen	1	Jm Wintér fliega die truggana Blättar in da Luft rum̄.
ij	34503	Winzerhausen	1	Im Wint'r flieget d'trokene Blétter in d'r Luft 'rum.
ij	34522	Liemersbach	1	Im Winter fliega die truckena̰ Blättr in dr Luft rum.
ij	34535	Eutendorf	1	Em Wenter flia̰cha̰ dia̰ trucka̰na̰ Blǟtter en da̰r Lūft rom.
ij	34545	Honhardt	1	Im Winder fliecha di druckana Bléĭder in d'r Lūft 'rum.
ij	34557	Segringen	1	In Winter fliage die trockne Bléder in der Luft rum.
ij	34566	Graben	1	Amm Winder fliega̰ (a dumpf) die druggană̰n Blädder ann der Lufft 'rumm.
ij	34707	Odenheim	1	Am Winder fliega die drukana Blètter an der Luft 'rum.
ij	34734	Massenbachhausen	1	Ḛ̆m Wḛnter fliegə de truckətə Blètter ḛ̆n dr Luft rum̄.
ij	34750	Binswangen	1	Im Winta̰r fliecha̰ die trucka̰na Blètter in dr Luft rum.
ij	34773	Öhringen	1	Im Wīndè̆r flīăchă̰ die drūgă̰nă̰ Bléddĕ̀r in dŏ̰r (dr) Luft rum.
ij	34791	Döttingen	1	Im Winter fliacha die truckana Bleider in d'r Luft rum.
ij	34802	Gaggstatt	1	Im Windèr flièchè diè druckènè Bléidèr in dèr Lūft rŭm.
ij	34818	Dorfgütingen	1	In Winter fliaga di truckia Blētter in der Luft rum.
ij	34838	Röckingen	1	Jn Winter fliēga die truckna Blȫtter in der Luft rum.
ij	34855	Windsfeld	1	In Winter flieg'n die truckna Bleter in der Luft rum.
ij	34872	Ettenstatt	1	In Wint'r flehïng die truckena Blider in d'r Luft 'rum.
ij	35003	Untermässing	1	Èn Windah flüg'n die drugena Blehda en da Lufd rum.
ij	35011	Gimpertshausen	1	Im Winter fliegn die trucknen Bletter in der Luft rum.
ij	35026	Beratzhausen	1	Im Winter flaen die trucken Blätter in da Luft umer.
jk	35035	Eitlbrunn	1	Im Winda fluign die trucken Blägger in da Luft uma.
jk	35046	Altenthann	1	Im Winter flieg'n die trock'nen Blätta in d'r Luft herum.
jk	35055	Rauenzell	1	Jm Winta fliagn die trock[en/na?] Blätta in da Luft h'rum.
jk	35067	Ismannsdorf	1	Jn' Winter fliaga di truckia Bl[ë?]ter in dr Luft rum.
jk	351	Smecino	1	Jm Wintä̆ fleigä̆ dei dreujĕ Blärä̆ irrä̆ Luft rümmä̆.
jk	3516	Bornum	1	Jm Winter fleihet dei dröen Bläre durch de Luft herrum.
jk	35165	Büchenbach	1	Im Winter flögn die truck'na Blétter in der Luft rum.
jk	35168	Seligenporten	1	Im Winta fluig'n die truckna Blüta in da Luft rum.
jk	35188	Günching	1	Im Winta flaign die trucken Bl[a/e?]ter in da Luft umerer.
jk	35195	Adertshausen	1	N Winta fléügn de trukan Bléda én da Luft umără.
jk	35204	Wiefelsdorf	1	Jm Winda flögn die trucken Bläga in da Luft uma.
jk	35211	Bodenwöhr	1	Im Winta flëign dḛ truckan Bläcka in da Luft umananda.
jk	35223	Flachslanden	1	Jm Winter fliegn die truckna Blétter in der Luft rum.
jk	35236	Grosshabersdorf	1	Jn Winter flieng die truckna Blettr in der Luft rum.
jk	35254	Birnthon	1	In Windér fléing di truckna Blédder in dér Luft 'rum.
jk	35339	Röthenbach	1	In Winta flöig'n die truck'na Blöder in der Luft rum.
jk	35377	Alfeld	1	In Winta flöing̰ die trukan Blida i da Luft umara.
jk	35382	Ammerthal	1	N' Wintą flöig'n die drukąn Bladla in dą Luft umą.
jk	35393	Trisching	1	Jn Winta flegn die trucken Blöda ä da Luft umatum.
jk	35517	Unternesselbach	1	In Winner fliengn die truckina Bletter in der Luft rum.
jk	35524	Oberreichenbach	1	In Wint'r fliegn die truckna Blötté in dé Luft rum.
jk	35544	Buckenhof	1	In Wintr fliegn die truckna Blättr in dor Luft rum.
jk	35562	Kirchröttenbach	1	In Winda flöign di druggna Bléida in da Luft rum.
jk	35571	Hartenstein	1	Im Winta flĕīgn de trucken Bleda in der Luft herum.
jk	35577	Schlicht	1	Im Winta flë͜i͜gen die truckana Blala in da Luft umer.
jk	3558	Beckendorf	1	Im Winter fleih't de drö'n Bläe dörch de Luft rummer.
jk	35585	Kohlberg	1	Im Winta flöign die trukan Blöda in da Luft uma.
jk	35597	Oberlind	1	Im Winta flö͡ign die (dö) druggan Bladla in da Luft uma.
jk	356	Porst	1	Im Winta fleigä dei dreujä Blädä dä̊͡uet Luft herrümma.
jk	35710	Haag	1	In Windr flḭng die druckna Bledder in dr Luft rum.
jk	3572	Domersleben	1	In'n Winter fleien de dröhen Bläder dorch de Luft rum.
jk	35729	Mühlhausen	1	Im Wint'r fliegn die trockna Blätter in der Luft rum.
jk	35755	Pautzfeld	1	N Wintē fliegn die truckna Blétté in dèé Luft rüm.
jk	35762	Moggast	1	Jm Winta fling die truckna Blättă in dă Luft rüm.
jk	35778	Pegnitz	1	Im Winter flöing die truckna Bleder in dă Lūft rim.
jk	35791	Speinshart	1	Im Wintă flöign döi truckana Bleda in da Luft umananda.
jk	35799	Friedersreuth	1	In Winta flöig'n d' trugna Blaadla in da Luft inånanda.
jk	35807	Plössberg	1	In Winta flöign die truckna Blalla in da Luft uma.
jk	35824	Geusfeld	1	Im Winter fliang die truckna Blétter in der Luft rüm.
jk	35843	Tütschengereuth	1	Im Wintè fliegn die truckna Blättè in dè Luft rüm.
jk	35857	Litzendorf	1	Jn Winta fliegn die trockna Blätta in da Luft rum.
jk	3592	Prester	1	Jm Winter flegen de drejen Bläder durch die Luft rumher.
jk	36007	Hollfeld	1	An Wintä fling die truckna Bletä in die Luft rüm.
jk	36017	Donndorf	1	In Winta fliegn die truckna Blehta in da Luft rum.
jk	36039	Kirchenpingarten	1	Im Winta flḛin̰g die truckna Bletta in da Luft rum.
jk	36049	Hohenhard	1	In Winta flöig'n d' truckna Bliëta (Blalla) i da Luft imĕră.
jk	36056	Leonberg	1	In Winta flö͜ingn die truckna̰ Blalla in dà Luft [immà?].
jk	36065	Hohrodberg	1	Im Wieter fliège die truckene Blätter i der Luft erum.
jk	36084	Colmar	1	Em Wenter flieje de truckene Bletter en der Luft herum.
jk	3609	Dalchau	1	Inn Winter flehen die dreen Blätter dorch de Luft rum.
jk	3614	Schweinitz	1	In Winter flehn de dreen Blédder dorch de Luft rum.
jk	36159	Meistratzheim	1	Em Wender fliaje di drogene Blädder e der Luft erum.
jk	36178	Müllen	1	Ĭm Wĭnter fliègè̆ dĭ trŭckenè̆ in d'r Luft rŭm.
jk	36202	Kniebis (Kr.Freudenstadt)	1	Em Wénder fliĕgḛt de druckénḛ̆(an) Blédder en dr Luft romm.
jk	3626	Nennhausen	1	In'n Winter fleh'n de drö'n Blätter dörch de Luft rüm.
jk	36272	Ödsbach	1	Im Winter fliege d'truckeni Bletter in de͜r Luft rum.
jk	36277	Turquestein-Blancrupt	1	Im Winder fliejè d'trockenĕ Blädder in dr Luft rum.
jk	36282	Wangenbourg	1	Em Wenter flieje de truckene Blätter in d'r Luft harum.
jk	36309	Furdenheim	1	Im Wīnder fléien drukeni Blédder én d'r Luft erum.
jk	36334	Ruprechtsau	1	Im Windĕr flieje d' druggĕdĕ Blédder in d'r Luft erŭm. (erumm)
jk	3634	Berge	1	In Winter flehen die dröhe Blöäder dörch die'e Luft rüm.
jk	36348	Achern	1	Jm Winter fliaga truckna Blätt'r in d'r Luft rum.
jk	36362	Saarburg	1	Im Winder flieje die druckene Blétter in d'r Luft erum.
jk	3639	Pausin	1	Im Winter flehn diee dröhe Bläätter dörch d' Luft rüm.
jk	36489	Bois De Chêne	1	Im Winter flīĕge d' trockene Blätter in d'r Luft arum.
jk	3649	Hermsdorf	1	Im Winter fliehn die treien Bletter durch die Luft herum.
jk	36525	Wilshausen	1	Em Wender fleije de truckene Blätter in d'r Luft herum.
jk	36552	Marienthal	1	Ém Wénder fläja drugena Blätter én d'r Luft erum
jk	36567	Fort-Louis	1	Im Wind'r fliejé die druggéné Blèdd'r in d'r Luft 'rum.
jk	36594	Bad Rotenfels	1	Jm Winter flieget die trockene Blätter in der Luft rum.
jk	366	Przeradz	1	Im Winte fleige dei dröge Bläde durch dei Luft rümme.
jk	3664	Birkholz	1	Im Winter fleh'n die dröe Bläder dörch die Luft herum.
jk	36737	Altwiller	1	Im Winder fliejen die troggene Blättre in der Luft érum.
jk	36755	Weislingen	1	Im Winder flieje d' druckene Blettere in d'r Luft erum.
jk	3677	Gielsdorf	1	In'n Winter flehn die dreie Bläder derch die Luft.
jk	36772	Lichtenberg	1	Em Wendar fléja d' rugănā Bléddār én d'r Luft rumm.
jk	36789	Goersdorf	1	Im Winder flieje die truckene Blädder in dr Luft rum.
jk	36823	Siegen	1	Am Winter fliejè die truckichè Blétt'r in d'r Luft rum.
jk	36842	Neuburgweier	1	Im Winter flieget die truckenen Blätter in der Luft rum.
jk	3688	Ringenwalde	1	Im Winter fle'n di dreien Bläder derch di Luft rimmer (immehä.)
jk	36880	Bischoffingen	1	Im Winder fliegä diä druckenä Bletter in der Luft rum.
jk	36898	Maleck	1	Im Winter fliegen die trockenen Blätter in der Luft rum.
jk	36911	Yach	1	Jm Wintr fl̄iaga die trukana Bléttr in dr Luft rum.
jk	36933	Orschwiller	1	Em Wénter flija d'trocke͜ne͜ Blätter i d'r Luft erum.
jk	37007	Bindernheim	1	Em Wendr fläaia d'trugana Blätter é dr Luft harum.
jk	37025	Schmieheim	1	Im Winter fliaga dia truckene Blätter in der Luft rum̄.
jk	3703	Lehmannshöfel	1	In Winter flieen die dreen Bläder derch die Luft immehäe.
jk	37035	Bollenbach	1	Jm Winter fliaga die trukéné Bletter in drr Luft rum.
jk	37058	Le Hohwald	1	Jm Wènter fliäja d'tru[cr?]ena Blétter è d'r Luft a[ru?]m.
jk	3711	Warnick (Warniki)	1	In'n Winter flien die dreen Bläder derch de Luft rüm.
jk	37119	Buchenberg	1	Jm Winter fliaga die trukana Blätter in der Luft um a nant.
jk	37138	Rottweil	1	Im Winter fliaged die truckna Blätter i der Luft rum.
jk	37153	Obernheim	1	Em Wender flieagat de truckna Bledder ö̰n dr Luft rom.
jk	3722	Zaszczytowo	1	Im Winter flieen die tregen Blätter durch die Luft herum.
jk	37302	Winterlingen	1	Em Wḛdr fli͜eget truggane Bleddr em Luft rum.
jk	37314	Dürrenwaldstetten	1	Jm Winter fliagat dia truckene Blättér in der Luft rum.
jk	37333	Hausen am Bussen	1	Im Winter fl[ie?]gat die trocka[na/ne?] Bletter in der Luft rum.
jk	37354	Baustetten	1	Im Wintr flieget de truckene Blettr in der Luft rum.
jk	37369	Illertissen	1	Em Wendr fliagad de drugane Blöddr en dr Luft rom.
jk	37388	Schenkenzell	1	Im Windder fliëge die druggene Bleter in der Luft rum.
kl	37401	Aistaig	1	Im Winter fliea̰get dia truckene Blätter in dea̰r Luft rum.
kl	3744	Rudnica	1	In Winter fliehn de treen Bletter dorch de Luft rimmer.
kl	37555	Stetten bei Haigerloch	1	Im Winter fliaget truckne Blettr in dr Luft rum.
kl	37571	Salmendingen	1	Im Wint'r fliagat die druggane Blett'r i d'r Luft rumm.
kl	37581	Bernloch	1	Im W. fliaget de trockene Laubblättla̰ in d. L. rum.
kl	37598	Gundershofen	1	Em Wenter fliaget de truckene Blétter in der Luft rum.
kl	37607	Eggingen	1	Jm Winter fliagat dia trukḛn̄ḛ Blätter in dr Luft rum.
kl	37622	Holzheim	1	Im Wintr fliagat de truckane Blöttr in der Lūft rum.
kl	37658	Oberwaldach	1	Em Wender fliaget truggene Blädder in der Luft rum.
kl	37802	Bondorf	1	Im Winter flieget die trockene Blétter in der Luft rum.
kl	37825	Lustnau	1	Em Wenders fliaget de truckene Blätter in der Luft romm.
kl	37855	Dettingen an der Erms	1	Em Wenter fliaget druckane Bletter im Luft rom.
kl	37862	Donnstetten	1	Ĕm̄ Wenders flīagat de druggane Blédder ĕn dr Lūft romm.
kl	37869	Radelstetten	1	Em Wenter fliḛget de trugene Blätter [ein?] der Luft rum.
kl	37883	Ballendorf	1	Emm Wenndr flíågåt díå trúggånĕ Blé̄é̄der enn dr Luft romm.
kl	37900	Obermedlingen	1	Ém Wéntr fliãgãt dö truckene Blötr en dr Luft r͡om.
kl	37902	Raumünzach	1	Jm Winter fliage dia truckene Blétter in der Luft 'rum.
kl	37947	Schönaich	1	Em Wenter flieă̰gă̰t dieă̰ (flīă̰gă̰t dīă̰) truckă̰nă̰ Blätter ē(n) d'r Luft rŏm.
kl	38044	Hünerberg	1	Em Wender fliaget dia droggene Blädder en der Luft rom.
kl	38056	Gechingen	1	Em Wenter flieget dia truckene Blätter in dér Luft rom.
kl	38095	Denkendorf	1	Im Wender fli͜èget de druckene Blätter in dr Luft rom̄.
kl	38116	Albershausen	1	Em Wender fliaget dia trăgene Bleder en dr Luft rom.
kl	38136	Winzingen	1	Im Winter fliagèt de truckene Bléter in dr Luft 'rum̄.
kl	38146	Zang	1	Am Wenters fliagă̰t de truckane Blǟtter in dĕr Luft rom̄.
kl	38155	Auernheim	1	Ḭm Wind'r fliégèt dië truckné Blé̠d'r in dr Lu̠ft rum.
kl	38169	Dennach	1	Em Wender flia̰ga̰t dia̰ trugga̰ne Bledder in da̰r Luft rom.
kl	38182	Tiefenbronn	1	Em Wénder fliége dié drockene Bledder en'dr Luft romm.
kl	38348	Schöckingen	1	Em Wender flieaget de truckene Blätter in dr Luft rom.
kl	38373	Hegnach	1	Em Wenter fliagat de druckene Blättr en der Luft rum.
kl	38407	Steinenberg	1	Em Wendersch flia̰ga̰t dḛ truckenḛ Blǟdla̰ en da̰r Luft umma̰r.
kl	38422	Ruppertshofen	1	Em Wender flia̰ga̰d de tr[u?]gene Blehder en dr Luft rom.
kl	38437	Fachsenfeld	1	Im Wenter flia̰ga̰t de trucka̰ne Bléder en der Lūft rō̰m.
kl	38448	Baldern	1	Im Winter fliaget dia truckene Blätter in der Luft rum.
kl	38482	Kleinvillars	1	Em Wender fliaga dia druggana Bläddr en dar Lufd rom.
kl	38502	Hohenhaslach	1	Em Wender fliaga'd droggana Blädder en der Luft rom.
kl	38623	Nendingen	1	Im Wa̰iter[s?] flia̰ga̰t di trukna̰ Bléttar i dĕr Luft ṵm̄a̰
kl	38640	Rohrdorf	1	Jm Winter fliage die truck'ne Blétter i de Luft rum.
kl	38655	Völlkofen	1	Ém Wénter fliaget die truckéné Blettér in dèr Luft 'rom.
kl	38666	Reichenbach	1	Im Wḭndər fliagət dḛ druggene Blḛttər ḭn dər Luft rṵm.
kl	38682	Mittelbuch	1	Im Wĩntĕr fliegĕt dĕ truckĕne Bletter ĩn der Luft rum.
kl	38695	Unteropfingen	1	Em Wintr flieget de trukene Blettr in dr Luft rum.
kl	3871	Dreetz	1	In Winter flegen de dröge Blätter (ä tief, dunkel) in de Luft ümher.
kl	38720	Kicklingen	1	Im Wintr fliagant dia trugane Blöttr in der Luft rum.
kl	38738	Westendorf	1	Ḭm Winter flia̰gan dia̰ truka̰ne Blötter ḭn d'r Luft rum.
kl	38764	Waidhofen	1	"À̰n Windà flia̰ng dé druggà̰n Léwá (Laub) à̰ dà Lufd rum. (auch ""umà̰nándà"
kl	38774	Eschelbach an der Ilm	1	An Winda fliagn dö truckna Bladln a da Luft umananda.
kl	3880	Brunne	1	In'n Winter flehj'n diee dröäj'n Blaetter dörch diee Luft rüm.
kl	38863	Pöttmes	1	An Winda flieng de truckiga Blalen a da Luft umananda.
kl	3887	Sommerfeld	1	In Winter flehn de dröhe Bläter dörch de Luft rümher.
kl	38899	Hebrontshausen	1	En Winta flieg'n dö trucken Lauba (Lauwa) en da Luft um̄ananda.
kl	38912	Oberglaim	1	Im Winta fliegn d[ö?] truckan Laba ön dr Luft umanand.
kl	38935	Fronhofen	1	Em Wentr fliea̰gat die truckne Blätter in der luft rum.
kl	3896	Malz	1	Im Winter flegen de dröge Blätter in de Luft rümmer.
kl	38963	Stepperg	1	Im Wint'r fliegn die druckne (dürr'n) Blätt'r in d'r Luft rum.
kl	3901	Stolzenhagen	1	Im Winter flehn dîe dröe Bläder dörch die Luft herüm̄er.
kl	3906	Prenden	1	In Winter flehn die dröhn Blädder dörch die Luft rümher.
kl	39062	Hafenreut	1	Inn Winter fliagen die trockne Blöter in der Luft rum.
kl	39089	Gerolfing	1	Im Winta fliagn dö truckana Blalla in da Luft rum.
kl	39103	Irsching	1	Im Winta fliag[a?] die truckan Laba in der Luft 'rum.
kl	39116	Siegenburg	1	En Winta floign dö drukan Blädl ö da Luft umanand.
kl	39126	Semerskirchen	1	Im Winta floign die truckan Bladl in da Luft umadum.
kl	39140	Hofkirchen	1	An Winta floign do drugan Blatl in da Luft uma. (od. umanander)
kl	39160	Dürrenzimmern	1	Em Wender fliega die truckene Bléder in der Luft rum.
kl	39179	Gundelsheim	1	Im Winter fliegn die truckni Bläder in der Luft rum.
kl	3919	Trampe	1	Im Winter flähen die dröhen Blähder dorch die [e?] Luft herüm.
kl	39201	Walting	1	N'Winta fliag'n die trukern Bléter in der Luft rum.
kl	39293	Bieswang	1	Im Winter flēign die truckna Blätter in der Luft rum.
kl	3931	Neureetz	1	In'n Winter flejen de dreje Bläder durch de Luft rumä.
kl	39317	Pondorf	1	In Winta fliagn die drukern Bleder (Blala) in da Luft rum.
kl	39329	Neukelheim	1	Im Winter floige die trucken Baba in da Luft rum.
kl	39342	Peising	1	In Winta fliag'n dö drucknen Lawa /:Laub:/ i da Luft umananda.
kl	39356	Arlesried	1	Em Went'r fliaget dia truggane Blett'r e[n̆?] d'r Luft rom.
kl	39370	Türkheim	1	Jm Wind'r flüagḛt dḛ drogḛnḛ Blöttr in dr Luft rum̄.
kl	39398	Gauting	1	An Winta flieng de druckana Lawa a da Luft umanand.
kl	3944	Kurzycko	1	In'n Winter flieen de dregen Bleäder derch de Luft rüm.
kl	39459	Kaufering	1	Im Winter fliaga die truckiga Blätter in der Luft umanander.
kl	39475	Eching am Ammersee	1	Im Wint'r fliāga di truckana Blëtt'r in da Luft herum.
kl	3949	Grzymiradz	1	In'n Winter flie'en di dree'en Bläder derch d' Luft rim.
kl	39494	Perlach	1	IN Windar flieagn die truckne Blattl in d'r Luft rum.
kl	39503	Zorneding	1	Inn Winta fliegn dä truckan Blattln in da Luft rum.
kl	39509	Albaching	1	Im Winta fliegnt die trokna Blattl vom Bam.
kl	39515	Sankt Leonhard	1	M' Winta fliagn dö druckan Bladln umanand.
kl	39517	Niederraunau	1	Im Wint'r fliāgăt diă druggĕna̰ Blött'r in d'r Luft rum.
kl	39529	Walkertshofen	1	Em Wénter fliagat di trṵckane Blöttr in dr Luft rum.
kl	39546	Oberottmarshausen	1	Em Winter flia(ch)hand dö truckane Blöttr in d'r Luft rum.
kl	3957	Lubiszyn	1	Em Winter flögen de dröhe Bläder dörch de Luft rümm.
kl	39647	Mittelstetten	1	Im̰ Wintḛr fliag'n die truckigḛ Blöder in d'r rum.
kl	3965	Heinersdorf	1	In'n Winter fliehen die drehen Bläder derch die Luft herim.
kl	39662	Bergkirchen	1	An Winda fliagn die truckana Blalln a der Luft umananda.
kl	39667	Unterschleissheim	1	Im Winta flieg'n die trockne Blätta in da Luaft'rum.
kl	39673	Moosinning	1	An Winta fliegn die trockna Blattl in der Luft umanander.
kl	39687	Oberdorfen	1	An Winta flieng dö truckan Lawa (von Laub) a da Luft umanand.
kl	39693	Wettenhausen	1	Im Wintr flieaga die truckene Bleter in der Luft rum.
kl	39710	Zusmarshausen	1	Im Winter fliègen die trockene (dürre) Blätter in der Luft rum.
kl	39723	Täfertingen	1	Im Wint'r flieget die trockene Blöder in d'r Luft rum.
kl	39742	Gallenbach	1	An Winda fliagn de drukna Bleder ö da Luft rum.
kl	39865	Hilgertshausen	1	Im Winter fliegn dö trockne Blattl in der Luft rum
kl	39880	Allershausen	1	An Winta fliagn dö truckan Laba a da Luft rum.
kl	39891	Rast	1	Im Winta flieg'n die drugan Blalln in da Luft rum
kl	39901	Vilsheim	1	Ém Wīndā flĭāgn dö drūgăn Blādl umanānda.
lm	39954	Sattelbogen	1	N̰ Winta fluign̰ di truckan Bladl in da Luft um ananda.
lm	39962	Krailing	1	On Winda flôi͡ngt dö druttkan Bladln ön da Luft uma dum.
lm	39968	Oberried	1	En Winta fluigt s truka Lawa i da Luft umatum.
lm	40000	Pertolzhofen	1	Ĭm Winda fle-ign die drockna Badla in da Luft uma.
lm	40012	Tiefenbach	1	Im Winta flüign di trukan Bladla (Lauba) in da Luft umadum. (umanand.)
lm	40047	Pemfling	1	Im Winta fluign de trukan Blägga in da Luft umananda.
lm	40057	Arnschwang	1	En Wīnddă flūig̰'n dö dr̄ukn̰(a)o' Bla=dla (helles a) i da Lufd herrum.
lm	40112	Wald an der Alz	1	An Winda fliagn de düarn Laban in Wind umananda.
lm	40137	Ranoldsberg	1	Im Winta flia̰ng de trockna Bladln in da Luft umananda.
lm	40145	Erharting	1	An Windda flīëgn dö dürrn Bladl a da Luft umanand.
lm	40155	Gumpersdorf	1	Im Winta fliagn dö trugan Blall in da Luft umanand.
lm	40191	Vilsbiburg	1	Im Wintá fliáng dö truckán Lábán in dá Luft umá.
lm	40202	Gangkofen	1	A̰n Winta fliagn dö drucka̰n Blattl in da Luft umananda.
lm	40212	Neuhofen	1	Im Wintá fliágn dö truckán Bládl ön dá Luft umánànd.
lm	40220	Bad Birnbach	1	A'n Windta floign dö truckan Bladln in da Luft uma nanda.
lm	40231	Ruhstorf an der Rott	1	An Winta floignd dö truckan Blattl in da Luft umanand.
lm	40274	Wörth an der Isar	1	Ön Windda flöingd dö druckan Bladl (a hell) ö da Luft umanand.
lm	40286	Griesbach	1	Im Wintn fluign dö truckan Lawa in der Luft rum.
lm	40297	Indersbach	1	Ön Winta floingt dö truggan Blattl ö da Luft umatum /:umanand:/
lm	40308	Walchsing	1	Ön Winta fliegn dö truken Bladl in da Luft uma.
lm	40320	Kirchberg	1	An Winta floingt die truckarn Bladl in da Luft umanand.
lm	40331	Haag	1	Ön Winda floign dö trugan Bla(d)l ö da Luft umatdum.
