Index	Bogennummer	REDE_Namen	Sprache	WS9Transliteration
st	54873	Bistritz (Bistriţa)	1	(aech) bän - bae der frā gewēßt ånd - hu et - er - gesōt ånd - se - - sōt - - se - - wel - et och - īrer dōchter - - - so - -
st	54878	Arzis (Artsyz)	1	Ich war - boi dem Weib - on - hän 's - ihr - g'sagt on - sie hat - gsagt - - sie - - will - 's a - ihrer Tochter - - - sāga - -
st	54897	Wolfswinkel (Wilczy Kat)	1	Ek sent - bi dä Frug weäst o - häb 't - ä - sägt o - se - - seäd - - se - - wu - 't ok - eäne Dachte - - - sääge - -
st	549	Przecmino	1	Ick bin - bi rĕ Fru wäst ŭ - hĕw 't - äĕ - seggt ŭ - sei - - sär - - sei - - wull - 't uck - ährĕ Dochtĕ - - - sĕgĕ - -
st	54901	Zarobka	1	Ek bön - bi dem Wijw wajst o - hebb ’s - ä - seggt o - sej - - säed - - sej - - wu - ’t öuk - eäne Dochte - - - segge - -
st	54902	Brzozowka	1	Eck send - bi däa Fruge wäßt o - häab - - äa dat säajt o - se - - säd - - se - - wull - dat ok - äne Dachte - - - säaje - -
st	54906	Brzezno	1	Eck sent - bi de Frugge wast o - heb - - a dat sajt o - sej - - säd - - sej - - wull - dat ok - äne Dachte - - - saje - -
st	54909	Zbojenko	1	Ek weje - bi mine Fruch wast o - hab dat - e dat sajcht o - seh - - sajcht - - seh - - well - dat ok - de Dachte - - - sajge - -
st	5491	Brzezno	1	Ek bin - bi de Frugo weist o - heb t - e - seht o - säj - - söit - - söi - - wo - dat ok - eire Dochte - - - sego - -
st	54912	Siemiatkowo	1	Eck wähe - bi daem Wiew - o - haeb 'd - ae - saecht o - sè - - säd - - sè - - well - 'd ock - ēne Dachte - - - saeche - -
st	54913	Sompolno	1	Ik bü - by do Frug west u - häb ’t - e - sächt u - syj - - sed - - syj - - wy - dat önk - ero Dochto - - - segio - -
st	54914	Sächsisch Regen (Reghin)	1	Ich ban - bai der Fra gewest and - hun - - er et gesot and - se hest - gesot - - se - - wer - et och - irer Dochter - - - son - -
st	54915	Elek (Elek)	1	Īch pin - pŭ dr Frău kwé und - hŏb s - ra - ksŏcht ŭnd - és hat - ksŏcht - - es - - wil - z - - sără Tochtr - ā - sōchă - -
st	54916	Freidorf bei Temeschwar	1	Ich bin - bei d’r Frau gewees un - hob s - ihr - gsacht un - sie - - souht - - sie - - wollt - es aach - ihrer Tochtr - - - sae - -
st	54917	Sarata (Sarata)	1	I ben - bei dèra Frau gwäå on - hǎ̊n - - èr s gßāgt on - ßiå hat - gßāgt - - ßiå - - will - s au - ihram Mǟ̀dle - - - ßāgå - -
st	54918	Scheindorf (Sâi)	1	I bi - bei der Frau k’sei und - hån ’s - ier - k’sajt und - sie hat - k’sajt - - sie hat - we̊lle̊ - s a - Ihre̊ Tochter - - - sage̥ - -
st	54919	Fünfkirchen	1	Ih pin - pa di frau kwēsn unt - hap s - īre - ksakt unt - sī hat - ksakt - - sī - - wea - x ā - īre Tohtə - - - sāgn - -
st	54921	Iklad	1	I pin - pei tâ Frau kvészt und i hob - - i͜ara - kszokt unt - szi hot - kszokt - - szi - - wl - sz ā́ - i͜ara Tochta - - - szóɳk - -
st	54922	Sanktanna (Sântana)	1	I' pin - pa da Frau kwe(é)st un - hab s' - árá - ksákt un - - - - - - - si - - wil - s - - ira Tohtár - á - ságá - -
st	54924	Martinsdorf (Metiş)	1	Ech bä - bä der Frā ge̊weißt und - hun e̊t - e̊r - gesōt e̊nt - sä - - sōt - - se̊ - - wīl - e̊t - - ārer Diuchte̊r - uch - sohn - -
st	54926	Bentschek (Bencecu De Sus)	1	Ich wor - bei dem Weib - un - hab ’s - ’m - gsoot un - sie hot - gsoot - - sie - - werd - ’s o - ihrer Tochter - - - sae - -
st	54929	Agnetheln (Agnita)	1	Ech bän - ba der Fra gewest ent - hun er - et - gesiot ent - se - - siot - - se - - woil - et och - ärer Suichter - - - sion - -
st	54930	Gottlob	1	Ich sin - bei dem Weib géwen und - han s - ém - gsat un - sie hat - gsat - - Ich - - soll - ’s a - ihrér Tochtér - - - san - -
st	54932	Klein-Schemlak (Semlacu Mic)	1	Ich sḛḭ - bei de Fraŭ gewíst ŭn - hŭu s - ’n - gsaat ŭn - sie - - saat - - sie - - wollt - ’s a - íhrè Tochter - - - sae - -
st	54933	Sankt Andreas (Sânandrei)	1	Ich sin - bei dem Weib gewehn un - han - - ’m - gsaat [nē?] - es het - gsɑɑt - - ‘S - - will - s ɑɑ - sein’r Tocht’r - - - sɑɑn - -
st	54935	Neuwerbas (Novi Vrbas)	1	Ich pin - pei tə Fra(ə) kswen und - han s - ərə - ksat un - si hat - ksat - - sie - - wil - s a - erə Tochtr̥ - - - san - -
st	54937	Groß Scham/Freudenthal (Jamu Mare)	1	Ich bin - bei dr Fraŭ gewén ŭn - han ’s - ihr - g’sat ŭn - sie - - sat - - sie - - woll - t ach - ihrer Tochter - - - san - -
st	54938	Torschau (Savino Selo)	1	ix pin - pa̷͑ dårẽ frô gĕ̷weʃt ùn - hăn se̷ - re̷ - gsô̂th ùn - - h́ot - gsät - - si - - waart - s â̂ - evĕ̷ to̧xtr - - - saä-ĕ̷ - -
st	54939	Weprowatz (Kruščić)	1	Ix wôr - päi m wäib - ùn - håp - - ire - gsăkt un - si hot - gsăkt - - si - - wärt - s - - ire tôxtr - å - sågĕ - -
st	54941	Neue Weingärten (-)	1	Ich ben - bei der Frau gwesa on - han s - 'ră - gsagt on - sie hat - gsagt - - sie - - will - 's - - ihra Tochter - a - saga - -
st	54942	Seimeny (-)	1	Ich benn - bei dem Weib gwest on - han s - em - gsat on - sie hat - gsat - - sie - - wedd - 's a - ihre Dochder - - - sa - -
st	54943	Neubeschenowa (Dudeştii Noi)	1	Ëich seͥn - bei d’r Fra gwen oͧn - han ’t - heͥr - g’sōt an - sëi hat - g’sōt - - s’ - - werd - ’t oͧch - heͥrer Doͧcht’r - - - son - -
st	-55055	Oborki	1	Ek send - bi de Frugh wese o - ha͜eb t - a͜eh - sa͜egt o - se - - säd - - se - - wull - dat ok - ähne Dachte - - - sa͜ege - -
st	-55064	Zale	1	Ich wär - bi m Wiewe - ok - have - - a - saicht ok - se - - siagt - - se - - wull - t och - ihre Dachte - - - saje - -
st	-55066	Zuromin	1	Ich war - bei der Frau - u ich habe - - di - gesagt u - sie - - sagte - - ich - - werde - - - - mein Tochter - - - sagen - -
st	-55070	Grudusk	1	Ich war - bei der Frau - und - habe es - ihr - gesagt - - - - - - - - sie - - wollte - es - - ihrer Tochter - - - sagen - -
st	-55072	Ostroleka	1	Ich bin - bei der Frau gewesen und - hab' es - ihr - gesagt und - sie - - sagte - - sie - - wollte - es auch - ihrer Tochter - - - sagen - -
st	-55081	Ciechocinek	1	Eck send - bi da Fruch weest o - hab - - a dat sagt o - se - - säd - dat se - - - - dat - - ehne Dachte - - - sage wull -
st	-55091	Skepe	1	Ek send - bi dat Wif wièst ok - hab - - a dat sacht ok - se - - sièt - dat se - - mecht - - - - iène Dachter dat - - sacht - -
st	55094	Gradzanowo Koscielne	1	Ek ben - bi de Wiew jewese o - heb et - ihr - vertellt o - se - - siet - - se - - wull - dat ok - ihre Dachter - - - säge - -
st	-55096	Modelka	1	Ek ben - bi de Fru west on - häbt et - ihr - sächt on - se - - sä[r?]t - - se - - wull - et ok - erne Dachte - - - saije - -
st	-55099	Makow Mazowiecki	1	Ich weh - bi dem Wihw - uh - - - - demWihw alles seht und - datWihw - - seht - dat sie - - - - - - - ehno Dachto - - - sago will -
st	55106	Susk	1	Ek weije - ba dan Wiw - o - hab - - a - saicht o - se - - siad - - sei - - mecht - - - - iena Dochter - ok - saje - -
st	-55107	Zawidz Koscielny	1	Ek ben - bi dem Wiv wiəs o - hab - - a - sacht o - se - - siət - dat se - - wul - - ok - iəne Dachtə - - - sache - -
st	55109	Kondrajec Szlachecki	1	Ik ben - bi de Fru wiäsn und - häb et - - - säjt und - sä - - säjt - dat [he?] - - sull - t - - sine Dochter - - - saje - -
st	-55110	Kicin	1	Ek weihä - bi de Fruch wäst un - hab - - ä dat säjt un - se - - set - - se - - wull - dat ok - ehrä Dachter - - - säjä - -
st	55111	Szostka	1	Ich bin - bei dem Weiber gewesen und - habe es - ihr - gesagt und - sie - - sagte - - sie - - wollte - es auch - ihrer Tochter - - - sagen - -
st	-55113	Kujawka	1	Ich war - bei der Fra - un - hun 's - ere - g'sat un - sie hot - g'sat - - se - - werd - 's - - ere Tochter - - - sa - -
st	55116	Osiek	1	Ek sent - bi de Frug west o - heb t - eh - segt o - se - - seht - - seh - - wu - d ok - ene Dochte - - - sehge - -
st	-55117	Nowe Karwosieki	1	Ek wehe - be dem Wiw - ok - habe - - eh da seicht ok - seh - - sied - - se - - wull - dat ok - ehne Dachte - - - saje - -
st	-55129	Lenie Male	1	Eck wehe - bi dem Wiew - o - hef - - ä - segt o - - - - - - - seh - - wul - - - - ene Dachte dat - - säge - -
st	-55133	Meczenino	1	Eck wer - bie di Fru - und - hab - far er - gisecht un - si - - sechti - dat si - - - - - uck far ieri Dochter - - - segi wullt -
st	-55135	Dzierzaznia	1	Ich bin - bei die Frau jewesn un - hab 's - ihr - jesacht un - (sie) hat - jesacht - - sie - - wert - 's - - ihre Tochter - - - sachn - -
st	-55137	Konary	1	Etch ben - be dem Wif wiese o - hab' - - ihr dat sajt o - se - - sajt - - se - - well - dat ock - ean Dachte - - - saje - -
st	-55139	Kozy	1	Ik bü̆ - bi dem Wief weest ŭ - hebb t - ä - secht u - se - - seet - - se - - wi - d e͜ōk - eere Dochtŏ - - - seggŏ - -
st	55140	Zglowiaczka	1	Ich bin - bei der Frau gewesen und - habe es - ihr - gesagt und - sie - - sagte - daß sie - - - - - auch - ihrer Tochter - - - sagen wird -
st	55163	Grabkowo	1	Ik wi - bi dem Wif - ok - hebe - - e - saicht - - - - - - - - se - - wo - - ok - en dahter - - - saign - -
st	-55164	Wieslawice	1	Ek bän - bi m Wief west ok - hab' es - ä - segt ok - sai - - segt - - säi - - well - dat - - ehne Dochter - - - seggen - -
st	-55166	Budy Borowickie	1	Ek send - bi dem Wiew west o - hebb - - eh dat secht o - se - - secht - - se - - wull - dat ok - ene Dachte - - - seije - -
st	-55169	Orszymowo	1	Eck wehe - bi de Frug - o - höb - - e dat sägt - - se - - seed - - se - - werd - dat - - ehre Daachte - - - säge - -
st	-55171	Nowy Dwór Mazowiecki	1	Eck sön - bi de Frug west un - hab dat - a - sajt un - se - - sähd - - se - - well - dat ok - ehu Dachte - - - saje - -
st	-55173	Kozie Glowy	1	Ich bin - bei 's Weib gewast und - ho 's - er - gesait und - se - - sait - - se - - wult - 's öh - ihre Tochter - - - sain - -
st	-55177	Brdow	1	I bin - von mein Wei g'wen und - han - - ihr 's g'soagt und - sie hoat - g'soagt - - sie - - wird - 's - - ihren Moidle - a - soagn - -
st	-55181	Psary	1	Ick bin - bi dä Frugg wäst an - hebb' - - ä dat seggt ou - sēi - - säd - - sēi - - wud - d' - - äre̊ Dochte̊ - ouk - segge̊ - -
st	-55187	Nowa Wies	1	Eck wehe - bi m Wiew - an - heb - - äh dat sägt on - se - - sed - - se - - well - dat ock - ehne Dachte - - - sage - -
st	-55189	Miszory	1	Ek sind - bi e Fru west o - hebb - - ehr dat vertellt on - se - - sejt - - se - - wull - dat ok - enne Dochter - - - segge - -
st	5519	Berka vd Hainich	1	Ech benn - beu dä Frau gewäst on - hann ös - ehr - g´säht on - se - - säihte - - se - - wollt - 's au - ehrer Tochter - - - säih - -
st	-55191	Secymin Polski	1	Eck sän - bi da Fru wäes un - hab - - an - sagt - - sa - - siagt - - sa - - wull - dat ok - iher Doche - - - saijn - -
st	55210	Niechcianow	1	Ich war - bei der Frau - und - hab s - ihr - gesagt uns - sie - - sagt - - sie - - will - s auch - ihrer Tochter - - - sagen - -
st	-55216	Kaptury	1	Ek wäie - be m Wiew wäst o - - - - a dat siäd o - se-i - - siäd - - se-i - - wull - dat ok - eire Dachte - - - seje - -
st	-55218	Stare Miasto	1	Ich bin - bei 's Weib gewast und - hav 's - ähr - gesaot und - sie - - saot - - sie - - wird - s öüch - ährer Tochter - - - saon - -
st	-55226	Tarnowka	1	Ich bin - bei der Frau gewesen und - habe es - ihr - gesagt und - sie - - sagte - - sie - - wollte - es auch - ihrer Tochter - - - sagen - -
tu	-55238	Zychlin	1	Ich war - bei die Frau gewest und - hab es - ihr - gesagt und - sie - - sagte - - sie - - wollte - es auch - ihrer Tochter - - - sagen - -
tu	-55240	Kopojno	1	Ich bin - bei der Frau gewest u - hab 's - er - gesagt u - sie hat - gesagt - - sie - - wollt - 's auch - ihrer Tochter - - - sagen - -
tu	55244	Natalia	1	Ich war - bei der Frau gewasen und - hob s - ihr - gesogt und - sie hot - gseggt - - sie - - wollte - es auch - der Tochter - - - sogn - -
tu	55252	Potrzaskow	1	Ich bin - bei der Frau gwese und - han - - ihr - gesagt und - sie - - sagte - - sie - - wollte - es ach - ihrer Tochter - - - sagen - -
tu	-55254	Szamow	1	Ich bin - bei dem Weib gwe un - han s - era - gsagt - - - - - - - - sie - - will - s a - ihrem Mädle - - - sagen - -
tu	-55258	Wierzchy	1	Ich bin - bei der Frau jewesst un - hob 's - er - jesogt un - sie - - sogt - - sie - - will's - esch - - ihre Tochter - - - sogen - -
tu	-55261	Gadowskie Holendry	1	Ich bin - bei des Waib gewast und - hob es - ihr - gesoit und - sie - - soiht - - sie - - wullt - es - - ihre Tochter - - - sohn - -
tu	-55262	Turek	1	Ich war - bei der Frau - und - habe - - ihr alles gesagt - - - - - - - - sie - - wollte - es - - ihrer Tochter - - - weidersagen - -
tu	-55266	Sarbice	1	Ik bin - bie - Wief weist un - häb - - er - secht un - sei - - secht - - sei - - wa - t - - ehre Dochte - ok - sagen - -
tu	-55269	Zimne	1	Ek bin - bi de Frug weest o - heb t - ä - sächt o - see - - secht - - see - - will - 't ok - ene Dochte - - - sege - -
tu	-55270	Leczyca	1	Ich war - bei dr Fra - un - hunn 's - ehre - g'sagt un - sie hott - g'sagt - - sie - - wollt - 's aach - ehrer Dochter - - - san - -
tu	55271	Piatek	1	Ich war - bei der Fra gewes und - hun - - ejre - gesat und - sie hot - gesat - - sie - - werd - s - - ejre Tochter - ach - sa - -
tu	-55300	Goliszew	1	Ich war - bei de Fra gewesn un - han es - ihr - gesagt un - sie - - sagt - - sie - - wollt - s a - de Tochter - - - san - -
tu	55305	Poroze	1	Ich bin - bei des Waib gewast und - ho as - ihr - gesoit und - de - - soit - doß sie - - wird - s - - ihrer Tochter - - - soin - -
tu	-55306	Rzymsko	1	Ich war - bei die Frau gewesen und - hab 's - ihr - gesagt u - sie hat - gesagt - - sie - - wollte - 's - - ihre Tochter - - - sagen - -
tu	-55308	Baldrzychow	1	Ich war - bei die Frau - und - hab s - ihr - gesagt und - sie - - sagte - - sie - - wollt - s auch - ihrer Tochter - - - sagen - -
tu	55320	Sanie	1	Ich bin - bei die Frau gewest u - hab s - e 's gesagt - da - hat se gesagt - - sie - - will - s och - ihre Tochta - - - sagen - -
tu	-55322	Marianow	1	Ich bin - bei der Frau gewesen u - habe es - ihr - gesagt - - sie hat - gesagt - - sie - - wird - es auch - ihrer Tochter - - - sagen - -
tu	-55326	Jozefow	1	Ich wor - bei des Weib gewast un - hob s - ihr - gesogt und - sie - - sot - - sie - - will - es - - erer Tochter - - - son - -
tu	55330	Morawki	1	Ich bin - vo din Wei gwest und - ho 's - ih - gsogt und - sie - - sagte - - sie - - wull - s - - ihre Tochte - - - sogn - -
tu	-55331	Rzepiszew	1	Ich bin - bei das Weib gewesen und - habe - - ihr 's gesagt und - sie hat - gesagt - - sie - - wird - 's auch - [?]hre Tochter - - - sagen - -
tu	-55338	Justynow	1	Ich bin - bei s Weib gewest und - hab ses - - - gesagt - - - - - - - - die - - wird - 's gleïch - ihres Kind - - - sagen - -
tu	-55344	Slomkow Suchy	1	I bin - vo der Wai gewen und - hon - - ihr 's gsogt und - sie - - sogt - - sie - - wall - 's a - ihra Dochter - - - sogn - -
tu	-55349	Markowka	1	Ich bin - bei die Frau gewesn und - habe es - ia - gesagt und - sie - - sagte - - sie - - wollte - es auch - ia Tochta - - - sagn - -
tu	-55350	Rzgow	1	Ich wor - bei dr Fra - un - hun 's - er - gesagt un - sie hat - gsat - - sie - - wollt - s ach - ihrer Tochter - - - sagn - -
tu	-55354	Laznowska Wola	1	Ich war - bei a Weib gewest und - hab 's - er - gesagt und da - hatt se gesagt - - se - - wird - 's ooch - ihrer Tochter - - - sagn - -
tu	-55359	Kiebitztal (Kuznica)	1	Ich bin - bei der Frau gwes'n und - hab s - ihr - gsagt und - sie hat - gsagt - - sie - - will - 's auch - ihrer Tochter - - - sag'n - -
tu	-55360	Ostrow	1	Ich war - bei der Frau - und - habe es - ihr - gesagt und - sie - - sagte - - sie - - will - es - - ihrer Tochter - - - sagen - -
tu	-55361	Wielka Wies	1	Ich bie - bei der Frau gewesen u - habe es - ihr - gesagt und - - - - - - - sie - - wollte - es - - ihrer T - - - sagen - -
tu	-55362	Suchcice	1	Ich bin - bei dr Fau gewest u - heb 's - ihr - gesagt - - - - - - - - sie - - will - s - - dr Tochtr - ouch - sagen - -
tu	-55363	Siemkowice	1	Ich bin - bei der Frau g'wese und - han 's - ihr - g'sagt - - sie - - sagt - - sie - - will - 's - - ihrer Tahter - - - sagen - -
tu	-55365	Dobroslaw	1	Ich - - - - - - - - hab - - - - gesagt - - - - - - - - sie - - wollt - - - - ihrer tochter das - - sagen - -
tu	-55366	Belchatów	1	Ich war gewest bei die Frau - und - hab s - er - gesagt - - sie hat - gesagt - - sie - - tät - s auch - ihrer Tochter - - - sagen - -
tu	-55373	Luszczanowice	1	Ich wor - bei der Frau - - - habe - - ihr alles erzählt und - sie - - sagte - - sie - - wolle - es - - ihrer Tochter - auch - erzählen - -
tu	-55375	Ozarow	1	Ich bin - bei der Frau gewesen und - habe es - ihr - gesagt und - - - - sagte - - sie - - wolle - es auch - ihrer Tochter - - - sagen - -
tu	-55376	Jaworzno	1	Ich war - bei der Frau gewesen u - hab 's - ihr - gesagt - - sie hat - gesagt - - sie - - wird - 's - - ihrer Tochter - - - sagen - -
tu	-55377	Natolin	1	Ich wor - bei m Weib gewast un - ho s - er - gesogt und - sie - - sogt - - sie - - wird - - ei - der Tochter - - - son - -
tu	-55382	Czarny Las	1	Ich bin - bei dem Weib gewest und - hon es - ihr - gesagt und - sie hot - gesagt - daß sie - - - - - - - ihrer Tochte - - - sage will -
tu	-55383	Huta Stara A	1	Ich wor - bei m Weib gewäßt un - ho 's - ihr - gesäht und - se hot - gesäht - - se - - will - s a - de Tachter - - - sähn - -
tu	55384	Myszkow	1	Ich bin - bei der Frau gewesen und - habe es - ihr - gesagt und - sie - - sagte - - sie - - wollte - es auch - ihrer Tochter - - - sagen - -
tu	55387	Dabrowa Gornicza	1	Ich bin - bei dr Frau gevesen u - habe [e?]s - ihr - gesagt u - sie - - sagte - - sie - - wolle - [e?]s auch - ihrer Dochtr - - - ausrichten - -
tu	-55389	Kwaczala	1	Ich bin - bei dem Weib g'west un - hon es - ihr - g'saat und - sie - - saat - - sie - - will - es auch - ihrer Tochter - - - saan - -
tu	-55394	Freistadt (Fryštát)	1	Ich bin - bei der Frau gewesen u - habe es - ihr - gesagt u - sie - - sagte - - sie - - wird - es auch - ihrer Tochter - - - sagen - -
tu	-55408	Bistritz (Bystrice Nad Olsí)	1	Ich bin - bei der Frau gewesen und - habe es - ihr - gesagt - - sie - - äußerte - daß sie - - - - es - - ihrer Tochter - - - sagen wolle -
tu	-55411	Radziechowy	1	Ich bin - bei den Wei g'wen und - hoab es - ihr - g'soagt und - si hoat - gesoagt - - sie - - wullt - 's a - ihrer Toachter - - - soagen - -
tu	-55415	Skomlin	1	Ich war - bei der Frau geweßt u - hab es - ihr - gesagt - - sie hot - gesagt - - sie - - will - es - - der Tochter - - - sagen - -
tu	-55416	Kamesznica	1	Ich bin - bei der Frau g'wen und - ho 's - ihr - g'sogt und - sie hot - g'sogt - - sie - - wüll - 's auch - ihrer Tochtä - - - sog'n - -
tu	-55418	Schönwalde (Wrzosy)	1	Ek ben - bi de Fruch wäst o - häb - - e - sägt o - se - - sät - - se - - wul - et ok - ere Dachte - - - säge - -
tu	-55425	Wyszewo	1	Ick bin - bie derre Fruje wäst unn - heff t - är - sächt - - sei - - sär - - sei - - wull - - - - äre Dochter dat ok - säche - -
tu	-55522	Nojewo	1	Ich war - bei der Frau - - ich hatte es - ihr - gesegt und - sie - - sagte - - sie h[i?]tte - - - es auch - ihrer Tochter - - - gesagt - -
tu	5717	Illeben	1	Ech bän - bi daer Fraube gewäß on - han 's - ehr - geseit on - se - - seit - - se - - well - 's au - ehrer Togter - - - sei - -
tu	573	Lykowo	1	Ick bün - bî de Frû wä̂st ô - heww dat - ä̂=e - seggt - - sei - - sä̂r - - sei - - wull - dat ôck - ä̂re Dochte - - - segge - -
tu	5730	Gebesee	1	Ech bänn - bei d’r Frauwe jewasen ǒ - (han ’s - er) - jesat on - säe - - sate - - sé - - wull - s o - ährer Tochter - - - sah - -
