Longitude	Latitude	REDE_GIDs	Name	Bogennummer	REDE_Namen	Sprache
28.59488935	44.16302335	626707	NEUE WEINGÄRTEN (-)	54941	Neue Weingärten (-)	1
30.12426483	46.27934614	541309	SEIMENY (-)	54942	Seimeny (-)	1
21.10004302	45.83953821	540560	Neubeschenowa	54943	Neubeschenowa (Dudeştii Noi)	1
19.38273	53.15623	151057	OBORKI	-55055	Oborki	1
19.30736	53.0267	533045	ZALE	-55064	Zale	1
19.91826	53.06515	523822	ZUROMIN	-55066	Zuromin	1
20.63095	53.05753	523333	GRUDUSK	-55070	Grudusk	1
21.60772	53.09558	523501	OSTROLEKA	-55072	Ostroleka	1
18.80354	52.87503	372497	CIECHOCINEK	-55081	Ciechocinek	1
19.35265	52.86583	370415	SKEPE	-55091	Skepe	1
20.09123	52.89735	381248	GRADZANOWO KOSCIELNE	55094	Gradzanowo Koscielne	1
20.45214	52.90666	157211	MODELKA	-55096	Modelka	1
21.0919	52.86502	385499	MAKOW MAZOWIECKI	-55099	Makow Mazowiecki	1
19.68243	52.80381	163852	SUSK	55106	Susk	1
19.89611	52.8243	523813	ZAWIDZ KOSCIELNY	-55107	Zawidz Koscielny	1
20.2727	52.79675	164103	KONDRAJEC SZLACHECKI	55109	Kondrajec Szlachecki	1
20.5249	52.74235	383881	KICIN	-55110	Kicin	1
18.48321	52.66655	371403	SZOSTKA	55111	Szostka	1
18.78115	52.68656	160546	KUJAWKA	-55113	Kujawka	1
19.08401	52.69657	161437	OSIEK	55116	Osiek	1
19.61064	52.67865	169047	NOWE KARWOSIEKI	-55117	Nowe Karwosieki	1
19.38268	52.66071	149433	LENIE MALE	-55129	Lenie Male	1
19.84137	52.60089	155785	MECZENINO	-55133	Meczenino	1
20.22129	52.62835	378564	DZIERZAZNIA	-55135	Dzierzaznia	1
20.72309	52.595	168276	KONARY	-55137	Konary	1
18.56964	52.49663	160686	KOZY	-55139	Kozy	1
18.78249	52.51308	153212	ZGLOWIACZKA	55140	Zglowiaczka	1
19.11425	52.50144	375963	GRABKOWO	55163	Grabkowo	1
19.19	52.5	158213	WIESLAWICE	-55164	Wieslawice	1
19.88222	52.47212	362859	BUDY BOROWICKIE	-55166	Budy Borowickie	1
20.15711	52.44792	378704	ORSZYMOWO	-55169	Orszymowo	1
20.71013	52.43195	522932	NOWY DWￃﾓR MAZOWIECKI	-55171	Nowy Dwór Mazowiecki	1
18.0907	52.37183	160111	KOZIE GLOWY	-55173	Kozie Glowy	1
18.72994	52.35334	371914	BRDOW	-55177	Brdow	1
19.04075	52.34483	153496	PSARY	-55181	Psary	1
20.13	52.35	360043	NOWA WIES	-55187	Nowa Wies	1
20.32309	52.34227	381386	MISZORY	-55189	Miszory	1
10.3857	51.04366	137919	BERKA V. D. HAINICH	5519	Berka v.d. Hainich	1
20.43979	52.38381	154080	SECYMIN POLSKI	-55191	Secymin Polski	1
19.25029	52.29133	359030	NIECHCIANOW	55210	Niechcianow	1
19.96699	52.30212	380967	KAPTURY	-55216	Kaptury	1
18.20786	52.18456	373761	STARE MIASTO	-55218	Stare Miasto	1
18.77987	52.18577	374720	TARNOWKA	-55226	Tarnowka	1
19.63	52.24	384611	ZYCHLIN	-55238	Zychlin	1
17.98863	52.1656	372486	KOPOJNO	-55240	Kopojno	1
18.49156	52.14039	149269	NATALIA	55244	Natalia	1
19.0533	52.14572	359103	POTRZASKOW	55252	Potrzaskow	1
19.24271	52.15559	163721	SZAMOW	-55254	Szamow	1
17.80381	52.06731	376296	WIERZCHY	-55258	Wierzchy	1
18.23512	52.06197	166012	GADOWSKIE HOLENDRY	-55261	Gadowskie Holendry	1
18.51036	52.01308	530520	TUREK	-55262	Turek	1
18.70666	52.02896	159476	SARBICE	-55266	Sarbice	1
19.02483	52.06217	357781	ZIMNE	-55269	Zimne	1
19.19168	52.07768	379051	LECZYCA	-55270	Leczyca	1
19.49463	52.06335	534013	PIATEK	55271	Piatek	1
18.17918	51.87254	370854	GOLISZEW	-55300	Goliszew	1
18.40818	51.92481	161139	POROZE	55305	Poroze	1
18.63	51.86	153426	RZYMSKO	-55306	Rzymsko	1
18.92107	51.86554	384137	BALDRZYCHOW	-55308	Baldrzychow	1
19.2386	51.81599	381348	SANIE	55320	Sanie	1
19.44499956	51.80918823	626754	MARIANOW	-55322	Marianow	1
18.13488	51.67727	372086	JOZEFOW	-55326	Jozefow	1
18.46326	51.71438	376592	MORAWKI	55330	Morawki	1
19.02415	51.72283	377949	RZEPISZEW	-55331	Rzepiszew	1
19.67238	51.72908	381080	JUSTYNOW	-55338	Justynow	1
18.56718	51.62565	378258	SLOMKOW SUCHY	-55344	Slomkow Suchy	1
19.23418	51.65804	379517	MARKOWKA	-55349	Markowka	1
19.47735	51.66082	377153	RZGOW	-55350	Rzgow	1
19.75374	51.66709	383768	LAZNOWSKA WOLA	-55354	Laznowska Wola	1
18.39830334	51.46576252	619524	KIEBITZTAL (KUZNICA)	-55359	Kiebitztal (Kuznica)	1
18.57714	51.49261	379732	OSTROW	-55360	Ostrow	1
18.85025	51.43743	379550	WIELKA WIES	-55361	Wielka Wies	1
19.4341	51.42903	363032	SUCHCICE	-55362	Suchcice	1
18.90114	51.20321	383244	SIEMKOWICE	-55363	Siemkowice	1
18.47	51.35	376904	DOBROSLAW	-55365	Dobroslaw	1
19.37718	51.35563	533735	BELCHATￃﾓW	-55366	Belchatów	1
19.2962	51.20322	385418	LUSZCZANOWICE	-55373	Luszczanowice	1
18.51475	51.13966	385114	OZAROW	-55375	Ozarow	1
18.64555	51.02636	390678	JAWORZNO	-55376	Jaworzno	1
18.75742	51.00328	388496	NATOLIN	-55377	Natolin	1
19.08354	50.89934	388755	CZARNY LAS	-55382	Czarny Las	1
19.12851	50.72563	387543	HUTA STARA A	-55383	Huta Stara A	1
19.31499	50.57042	390296	MYSZKOW	55384	Myszkow	1
19.21676	50.318	386236	DABROWA GORNICZA	55387	Dabrowa Gornicza	1
19.49241	50.06365	390778	KWACZALA	-55389	Kwaczala	1
18.5370479	49.85420839	545443	FREISTADT (FRYￅﾠTￃﾁT)	-55394	Freistadt (Fryštát)	1
18.72	49.64	626621	BISTRITZ	-55408	Bistritz (Bystrice Nad Olsí)	1
19.13695	49.64526	388417	RADZIECHOWY	-55411	Radziechowy	1
18.38712	51.17088	380348	SKOMLIN	-55415	Skomlin	1
19.0366	49.56875	527281	KAMESZNICA	-55416	Kamesznica	1
18.58678287	53.05101458	626746	SCHￃﾖNWALDE (WRZOSY)	-55418	Schönwalde (Wrzosy)	1
16.36077	54.11004	370675	WYSZEWO	-55425	Wyszewo	1
16.31041	52.60188	371395	NOJEWO	-55522	Nojewo	1
10.68004	51.08197	136723	ILLEBEN	5717	Illeben	1
15.83913	54.10419	151041	LYKOWO	573	Lykowo	1
10.93045	51.11506	138006	GEBESEE	5730	Gebesee	1
11.21707	51.09189	139545	THALBORN	5752	Thalborn	1
11.47092	51.09456	138041	NIRMSDORF	5774	Nirmsdorf	1
11.73675	51.10759	125252	CRￃﾖLPA-LￃﾖBSCHￃﾜTZ	5810	Crölpa-Löbschütz	1
11.98998	51.12268	119718	KRￃﾖSSULN	5827	Krössuln	1
16.10326	54.10839	152858	DUNOWO	584	Dunowo	1
12.28344	51.10735	142787	MICHELWITZ	5863	Michelwitz	1
10.38309	51.23721	138300	HOLLENBACH	5867	Hollenbach	1
10.65515	51.24724	141152	SCHLOTHEIM	5875	Schlotheim	1
10.94926	51.24899	138268	OBERTOPFSTEDT	6074	Obertopfstedt	1
11.17566	51.26229	140306	ETZLEBEN	6089	Etzleben	1
11.44421	51.25372	122562	ALLERSTEDT	6105	Allerstedt	1
11.72101	51.25779	117964	GLEINA	6116	Gleina	1
11.95713904	51.27790491	543484	KLEINKAYNA/KLEINKAINA	6129	Kleinkayna/Kleinkaina	1
12.27689	51.27301	138989	REHBACH	6168	Rehbach	1
10.10111	51.40024	141207	MENGELRODE	6171	Mengelrode	1
10.39571	51.41182	141829	KIRCHWORBIS	6185	Kirchworbis	1
10.64567	51.41729	142908	GROSSWENDEN	6196	Grosswenden	1
10.92771	51.42579	137795	AULEBEN	6341	Auleben	1
11.20275	51.41916	124263	HACKPFￃﾜFFEL	6359	Hackpfüffel	1
11.46135	51.43458	122221	MITTELHAUSEN	6371	Mittelhausen	1
11.68367	51.44174	119979	STEDTEN	6388	Stedten	1
11.98661	51.42541	125213	AMMENDORF	6400	Ammendorf	1
12.22255	51.44566	142404	GLESIEN	6418	Glesien	1
10.38059	51.55126	141736	ZWINGE	6426	Zwinge	1
10.95504	51.57345	124966	STOLBERG (HARZ)	6472	Stolberg (Harz)	1
10.61756	51.58536	106248	WALKENRIED	6577	Walkenried	1
11.20169	51.60088	121263	KￃﾖNIGERODE	6593	Königerode	1
11.43281	51.60078	126483	VATTERODE	6610	Vatterode	1
11.70461	51.60497	122388	FREIST	6630	Freist	1
11.96531	51.60326	121258	DREHLITZ	6656	Drehlitz	1
12.27636	51.76097	126588	MￃﾖST	6660	Möst	1
12.23652	51.61112	126052	RAMSIN	6682	Ramsin	1
10.6105	51.72785	108222	BRAUNLAGE	6690	Braunlage	1
11.16773	51.73322	120184	RIEDER	6705	Rieder	1
10.38537	51.75371	105245	RIEFENSBEEK	6793	Riefensbeek	1
10.87365	51.75284	123705	NEUWERK	6801	Neuwerk	1
11.46082	51.75833	120759	ASCHERSLEBEN	6821	Aschersleben	1
11.69886	51.76418	119265	GRￃﾖNA	6831	Gröna	1
11.9767	51.78113	121031	ELSDORF	6848	Elsdorf	1
18.95682	54.15681	147182	PREGOWO ZULAWSKIE	688	Pregowo Zulawskie	1
10.88689	51.91415	126680	DANSTEDT	6891	Danstedt	1
10.62543	51.92932	126770	ABBENRODE	6960	Abbenrode	1
11.13702	51.92874	121814	EMERSLEBEN	6981	Emersleben	1
11.42586	51.94131	126323	EGELN	6995	Egeln	1
11.67388	51.94703	118795	EICKENDORF	7007	Eickendorf	1
11.97232	51.95485	118001	KￃﾄMERITZ	7022	Kämeritz	1
12.23114	51.95654	118575	NATHO	7033	Natho	1
12.51198	51.43433	136932	LIEMEHNA	7180	Liemehna	1
12.78179	51.45308	138513	RￃﾖCKNITZ	7198	Röcknitz	1
13.05749	51.43354	136827	LAUSA	7212	Lausa	1
13.33731	51.45449	122425	KOSILENZIEN	7225	Kosilenzien	1
13.56632	51.46966	119127	KAHLA	7246	Kahla	1
13.86415	51.45586	126021	RUHLAND	7253	Ruhland	1
14.10951	51.46191	137430	LAUTA	7263	Lauta	1
12.51328	51.61265	125816	BRￃﾖSA	7363	Brösa	1
12.76792	51.61385	142075	FALKENBERG	7371	Falkenberg	1
13.03894	51.5997	138298	ROSENFELD	7384	Rosenfeld	1
13.31865	51.63101	122395	WIEDERAU	7394	Wiederau	1
17.1932	53.7362	373017	GWIEZDZIN	74	Gwiezdzin	1
13.59641	51.61058	118629	LUGAU	7412	Lugau	1
13.86232	51.60726	122734	DOLLENCHEN	7427	Dollenchen	1
16.36258	53.40347	376087	RUDKI	743	Rudki	1
14.16587394	51.61108465	543583	PETERSHAIN/NEUPETERSHAIN	7435	Petershain/Neupetershain	1
16.64428	53.39298	371847	BUDY	748	Budy	1
12.4885	51.7859	125784	SCHLEESEN	7529	Schleesen	1
12.7859	51.78702	123013	BLEDDIN	7546	Bleddin	1
13.04784	51.78178	119715	KLOSSA	7562	Klossa	1
13.31619	51.77761	118432	WERCHAU	7576	Werchau	1
13.6283813	51.77774322	543614	WENDISCH DREHNA/WALDDREHNA	7586	Wendisch Drehna/Walddrehna	1
13.82084	51.80669	118560	SCHLABENDORF	7596	Schlabendorf	1
17.14489	53.41264	532171	ZAKRZEWO	760	Zakrzewo	1
12.59595	51.95429	121742	STRAACH	7688	Straach	1
17.46743	53.37996	372128	NOWY DWOR	769	Nowy Dwor	1
12.78451	51.94368	119978	RAHNSDORF	7696	Rahnsdorf	1
13.04399	51.96498	122350	ROHRBECK	7710	Rohrbeck	1
13.32707	51.95556	121832	WAHLSDORF	7721	Wahlsdorf	1
13.55801	51.94857	124353	HOHENDORF	7732	Hohendorf	1
13.85842	51.9372	120005	TREPPENDORF	7747	Treppendorf	1
14.11383	51.94887	120074	SACROW	7758	Sacrow	1
12.51358	51.10431	140523	ZEDTLITZ	7964	Zedtlitz	1
12.78682	51.11829	139874	HOHNBACH	7979	Hohnbach	1
8.03463	46.62436	16779	GRINDELWALD	80004	Grindelwald	1
8.49372	46.31601	17027	BOSCO	80023	Bosco	1
13.05727	51.10477	139074	ZIEGRA	8011	Ziegra	1
18.59262	53.37403	149964	LUNAWY MALE	803	Lunawy Male	1
13.31541	51.10915	137148	RAUSSLITZ	8032	Rausslitz	1
13.58038	51.12525	141724	COSWIG	8055	Coswig	1
13.84034	51.12603	138748	LANGEBRￃﾜCK	8075	Langebrück	1
14.107	51.13087	137939	FRANKENTHAL	8092	Frankenthal	1
19.15258	53.34825	146983	BUKOWIEC	821	Bukowiec	1
12.53059	51.28331	137200	FUCHSHAIN	8272	Fuchshain	1
12.7893	51.27082	142820	NERCHAU	8289	Nerchau	1
17.51084	53.73196	372997	CHARZYKOWY	83	Charzykowy	1
13.05875	51.26277	137817	LIMBACH	8305	Limbach	1
13.31305	51.28693	141352	MERGENDORF	8321	Mergendorf	1
13.58547	51.2829	140224	ROSTIG	8345	Rostig	1
13.85316702	51.29946865	543764	STEINBORN	8358	Steinborn	1
14.09490462	51.28869546	543765	BERNBRUCH	8368	Bernbruch	1
14.34726	51.12303	142126	DRETSCHEN	8505	Dretschen	1
14.67613	51.12741	141158	KITTLITZ	8519	Kittlitz	1
14.93607	51.11776	139416	KUNNERWITZ	8532	Kunnerwitz	1
15.19656	51.11864	530102	SIEKIERCZYN	8546	Siekierczyn	1
15.43317	51.10708	386141	WOLBROMOW	8560	Wolbromow	1
15.68805	51.10711	369013	PIESZKOW	8574	Pieszkow	1
15.98401	51.11183	391722	PRUSICE	8590	Prusice	1
16.24098	51.11235	369595	OGONOWICE	8614	Ogonowice	1
14.66211	51.29773	140858	FￃﾖRSTGEN	8716	Förstgen	1
14.89083036	51.28703006	543818	OBER HORKA I	8726	Ober Horka I	1
15.19505	51.30306	530136	WEGLINIEC	8736	Wegliniec	1
15.42643	51.2588	364524	KIERZNO	8740	Kierzno	1
15.71788	51.27884	388056	SZCZYTNICA	8751	Szczytnica	1
15.98045549	51.27846389	543820	GￃﾖLLSCHAU (GOLISZￃﾓW)	8762	Göllschau (Goliszów)	1
16.25635	51.25926	390434	BIENIOWICE	8777	Bieniowice	1
17.21995	53.57517	372040	STRZECZONA	880	Strzeczona	1
14.95724	51.45415	139636	KLEIN PRIEBUS	8852	Klein Priebus	1
15.18868	51.43756	386999	OKRAGLICA	8858	Okraglica	1
15.48264456	51.43310559	543832	KOBERBRUNN	8865	Koberbrunn	1
15.71948637	51.4302282	543833	ARMADEBRUNN (STUDZIANKA)	8870	Armadebrunn (Studzianka)	1
16.00948	51.43246	390650	TRZMIELOW	8878	Trzmielow	1
16.26255	51.43001	386729	SKLADOWICE	8888	Skladowice	1
17.74635	53.55745	147621	JELENCZ	895	Jelencz	1
14.36	51.59	118491	CANTDORF	8972	Cantdorf	1
14.63221067	51.60563723	534376	EICHWEGE	8981	Eichwege	1
18.07074	53.54121	170389	IWIEC	899	Iwiec	1
14.90436	51.61006	365855	JEDRZYCHOWICE	8990	Jedrzychowice	1
15.16987967	51.61973858	543937	KUNZENDORF (KUNICE)	9000	Kunzendorf (Kunice)	1
15.4704	51.58678	392376	CHICHY	9015	Chichy	1
15.75605	51.60524	390277	PRZECLAW	9025	Przeclaw	1
15.99977	51.60773	391646	JAKUBOW	9036	Jakubow	1
16.26765	51.58761	388464	RZECZYCA	9052	Rzeczyca	1
18.58805	53.53014	152379	BUSNIA	906	Busnia	1
14.66128553	51.8062894	535252	MEHLEN	9143	Mehlen	1
14.93595	51.77136	392899	DLUZEK	9152	Dluzek	1
15.17201	51.77065	367199	BIALOWICE	9163	Bialowice	1
15.48949	51.78231	385599	BRONISZOW	9179	Broniszow	1
15.72928974	51.77941728	543949	ALT TSCHAU (STARE ￅﾻABNO)	9193	Alt Tschau (Stare Żabno)	1
18.83909	53.52267	158660	LISIE KATY	920	Lisie Katy	1
16.01584	51.78478	388441	GROCHOWICE	9200	Grochowice	1
16.27408	51.77898	389460	KONRADOWO	9207	Konradowo	1
14.41135	51.98506	120931	STAAKOW	9274	Staakow	1
14.67542244	51.9335877	543954	KALTENBORN	9280	Kaltenborn	1
14.95651	51.95783	364631	CZEKLIN	9288	Czeklin	1
19.18069	53.50608	161906	GOCZALKI	930	Goczalki	1
15.20444	51.93591	389225	LUBIATOW	9303	Lubiatow	1
15.51036	51.93807	387245	ZIELONA GORA	9314	Zielona Gora	1
15.71651	51.95163	391935	ZABOR	9323	Zabor	1
16.03727	51.94758	531517	CIOSANIEC	9335	Ciosaniec	1
17.31217	51.05066	392177	MILOSZYCE	9400	Miloszyce	1
17.56127862	51.05371925	535266	PRIETZEN	9417	Prietzen	1
16.50134	51.08371	392458	UJAZD GORNY	9433	Ujazd Gorny	1
16.74042	51.07689	389835	LISOWICE	9453	Lisowice	1
17.04316	51.23316	392233	LIGOTA PIEKNA	9558	Ligota Piekna	1
17.322	51.22894	370178	JENKOWICE	9579	Jenkowice	1
17.57153	51.21449	365310	JEMIELNA	9592	Jemielna	1
16.50879	51.25619	389023	PRAWIKOW	9612	Prawikow	1
16.7752	51.25426	364704	WARZYNA	9622	Warzyna	1
17.05219	51.40808	385941	DOMANOWICE	9717	Domanowice	1
17.57838	51.40108	368774	KAMIEN	9739	Kamien	1
16.51092	51.438	388848	KRZELOW	9760	Krzelow	1
16.77667	51.4305	366379	STASZOWICE	9775	Staszowice	1
17.29826	51.41491	388384	LAZY WIELKIE	9799	Lazy Wielkie	1
17.42103998	53.05104088	534903	GROMADEN	983	Gromaden	1
17.72070827	53.06923401	541553	FRIEDBERG	984	Friedberg	1
17.33355	51.56366	385609	GODNOWA	9848	Godnowa	1
16.53132	51.74321	389320	CHROSCINA	9877	Chroscina	1
16.79762	51.73416	375568	GOSCIEJEWICE	9891	Gosciejewice	1
19.16906	53.67605	376415	TRUMIEJKI	99	Trumiejki	1
17.99966399	53.03340784	541554	WALOWNICA	990	Walownica	1
17.61335182	51.71625601	535278	SONNENFELD (ORPISCHEWO)	9903	Sonnenfeld (Orpischewo)	1
16.56898	51.59431	368804	WIERZOWICE MALE	9919	Wierzowice Male	1
16.74839	51.5893	389263	WODNIKI	9926	Wodniki	1
18.26158	53.05159	159543	KABAT	994	Kabat	1
16.52972	51.91222	375993	MORKOWO	9984	Morkowo	1
24.766667	59.416667	540488	Reval (TALLINN)	54872	Reval	1
17.766667	54.233333	371832	Sullenschin	52353		1
6.28765	48.84421	33832	AJONCOURT	30173	Ajoncourt	2
6.52822	48.85692	25884	VAXY	30197	Vaxy	2
6.76052	48.90408	33508	BÉNESTROFF	30214	Bénestroff	2
6.38006	48.78541	36046	ATTILLONCOURT	30225	Attilloncourt	2
6.61154	48.73082	26503	BEZANGE-LA-PETITE	30248	Bezange-La-Petite	2
6.77637	48.71915	24208	MAIZIÈRES-LÈS-VIC	30254	Maizières-Lès-Vic	2
6.91076	48.63657	34142	RICHEVAL	30268	Richeval	2
5.97103	49.33213	25817	LOMMERANGE	30285	Lommerange	2
6.20224	49.19621	26353	ARGANCY	30314	Argancy	2
6.00787	49.14362	26447	VERNÉVILLE	30325	Vernéville	2
6.05919	49.05769	28414	ANCY-SUR-MOSELLE	30351	Ancy-Sur-Moselle	2
6.24468	49.02219	34863	ORNY	30361	Orny	2
6.49979	49.06073	29785	HÉMILLY	30374	Hémilly	2
7.12545	48.41631	31450	CHAMPENAY	30379	Champenay	2
7.15659	48.22955	171078	LA PETITE LIÈPVRE	30410	La Petite Lièpvre	2
7.02173	47.61844	26076	MONTREUX-VIEUX	30421	Montreux-Vieux	2
6.06612	50.46354	11467	XHOFFRAIX	30429	Xhoffraix	2
6.03804	50.36692	12403	PONT	30436	Pont	2
21.07962408	55.84375068	522630	KARKELBECK	30058	Karkelbeck	3
21.2729905	55.42494126	522667	KINTEN	30068	Kinten	3
21.4902456	55.40111475	522683	RUDIENEN	30078	Rudienen	3
21.67228414	55.34273628	522685	KOLLESCHEN (KOLLETZISCHKEN)	30083	Kolleschen (Kolletzischken)	3
21.0711	52.2505	522884	WARSZAWA	-54895	Warszawa	10
17.83809	51.37891	374820	KOBYLA GORA	9746	Kobyla Gora	10
8.35293	54.65056	115228	NEBEL	46572	Nebel	11
8.54807	54.56544	105330	HOOGE	46636	Hooge	11
8.99359	54.52401	107140	WOBBENBÜLL	46640	Wobbenbüll	11
8.65436	54.8292	113234	HORSBÜLL	46699	Horsbüll	11
8.68817	54.67512	108788	OLAND	46759	Oland	11
8.9627	54.68729	109412	MÖNKEBÜLL	46773	Mönkebüll	11
8.39404	54.87351	109057	ARCHSUM	46888	Archsum	11
7.89033	54.18146	115968	HELGOLAND	47862	Helgoland	11
7.89936	53.79103	105112	WANGEROOGE	48241	Wangerooge	11
5.396701486	52.95001492	144701	Hindeloopen	F002p	Hindeloopen	11
5.399843633	53.11515504	145937	Zurich	B079p	Zurich	11
5.533128219	52.85769372	144655	Oudemirdum	F036p	Oudemirdum	11
5.62681563	52.94759472	143536	Woudsend	F003p	Woudsend	11
5.58524699	53.1106306	146475	Wommels	B084p	Wommels	11
5.87049066	52.96056874	145876	Oudehaske	F013c	Oudehaske	11
5.844065009	53.09839554	144321	Grouw	B094p	Grou	11
5.821956176	53.26890922	146327	Tichelwurk	B024b	Wijns	11
6.084412694	53.13743333	145431	Opeinde	B099a	Opeinde	11
6.095338953	53.26698647	146347	Zwagerveen	B035a	Zwagerbosch	11
6.093934287	53.40346052	144693	Paesens	B014p	Paesens	11
6.358985667	52.94824804	145477	Appelscha	G001b	Appelscha	11
8.98743	54.85583	116382	WESTRE	46905	Westre	12
9.219841331	54.86065676	534508	SOPHIENTAL	46914	Sophiental	12
9.806786147	54.90928495	546590	SONDERBURG (SￃﾘNDERBORG)	46932	Sonderburg (Sønderborg)	12
10.05498563	54.890212	546596	LYSABBELHOLZ (LYSABILDSKOV)	46938	Lysabbelholz (Lysabildskov)	12
8.552922211	55.16471539	546597	TOFTUM	46939	Toftum	12
8.964677765	55.16862371	546752	HÖNNING (HØNNING)	46948	Hönning (Hønning)	12
9.204823575	55.19915406	546720	BEFTOFT (BEVTOFT)	46957	Beftoft (Bevtoft)	12
9.516654093	55.20608212	546767	NORDER WILSTRUP (NￃﾘRRE VILSTRUP)	46968	Norder Wilstrup (Nørre Vilstrup)	12
8.42258	55.01369	117309	LIST	47006	List	12
8.650234974	55.02069458	546770	JERPSTEDT (HJERPSTED)	47007	Jerpstedt (Hjerpsted)	12
8.90058334	55.0451794	546773	ELLUM	47016	Ellum	12
9.232491598	55.0366886	546784	KASSￃﾖE/KASSￃﾖ (KASSￃﾘ)	47029	Kassöe/Kassö (Kassø)	12
9.516116	55.018423	546794	FELDSTEDTHOLZ (FELDSTEDSKOV)	47040	Feldstedtholz (Feldstedskov)	12
9.795126627	55.03833167	546802	HAGENBERG (HAVNBJERG)	47048	Hagenberg (Havnbjerg)	12
9.95740645	54.99982393	546806	HELLWITT (HELVED)	47052	Hellwitt (Helved)	12
8.920728696	55.33493948	546813	KAMPTRUP (KAMTRUP)	47057	Kamptrup (Kamtrup)	12
9.168502491	55.35949285	546820	GRￃﾖNNEBECK/GRￃﾖNNEBEK (GRￃﾘNNEBￃﾆK)	47066	Grönnebeck/Grönnebek (Grønnebæk)	12
9.48625759	55.35407691	546827	TYRSTRUP	47073	Tyrstrup	12
8.729862087	55.27702586	546831	HVIDDING (HVIDING)	47078	Hvidding (Hviding)	12
14.38651	51.77896	122653	MERZDORF	56471	Merzdorf	41
14.34896	51.45954	138338	BURG	56504	Burg	41
14.59961	51.43156	137143	NOCHTEN	56507	Nochten	41
14.39933	51.26694	140884	LUPPA	56520	Luppa	41
17.54304	53.92928	152526	WIDNO	56694	Widno	42
18.41611	54.67532	370292	ZELISTRZEWO	56784	Zelistrzewo	42
18.66991	54.70078	532691	JASTARNIA	56785	Jastarnia	42
17.84592	54.38352	161931	ZALAKOWO	56799	Zalakowo	42
18.12832	54.38914	148786	SIANOWSKA HUTA	56805	Sianowska Huta	42
18.42676	54.38561	376259	REBIECHOWO	56814	Rebiechowo	42
17.80747	54.01566	376191	PIECHOWICE	56846	Piechowice	42
18.65095	53.88833	375158	ROMBARK	53478	Rombark	43
17.77836	53.75347	533442	RYTEL	53489	Rytel	43
18.10726	53.72949	158381	LUBOCIEN	53514	Lubocien	43
18.63721	53.69049	374069	KAMIONKA	53521	Kamionka	43
17.49165	53.55472	370542	ORZELEK	53535	Orzelek	43
18.29663804	53.55149243	534671	SZYROSLAW	53538	Szyroslaw	43
22.57431	53.82313	370225	PISANICA	53545	Pisanica	43
18.00748	53.38695	159571	GLINKI	53567	Glinki	43
18.31673	53.36374	532805	GRUCZNO	53571	Gruczno	43
17.14892	53.26601	374063	SLAWIANOWO	53581	Slawianowo	43
18.05929	53.22009	373933	ZOLEDOWO	53602	Zoledowo	43
19.16442	53.20455	533032	WROCKI	53616	Wrocki	43
16.89221	53.08392	372105	MORZEWO	53620	Morzewo	43
22.27109	53.82399	159216	BARTOSZE	53656	Bartosze	43
19.99213	53.63328	148283	KRAPLEWO	53663	Kraplewo	43
19.47926	53.3276	532982	POKRZYDOWO	53708	Pokrzydowo	43
19.71791	53.32423	370640	BOLESZYN	53710	Boleszyn	43
19.68084	53.14481	153097	NOWY SWIAT	53721	Nowy Swiat	43
17.47356	52.90932	530265	WAPNO	53745	Wapno	43
18.00234	52.89311	533230	MAMLICZ	53756	Mamlicz	43
18.26318	52.9027	533195	ROJEWO	53760	Rojewo	43
17.13936	52.75633	371617	WIATROWO	53771	Wiatrowo	43
17.6972	52.72785	158595	GALEZEWO	53819	Galezewo	43
18.31349	52.73521	370829	LOJEWO	53822	Lojewo	43
17.44677	52.58929	372352	BIELAWY	53834	Bielawy	43
16.83532	52.56051	530150	CHLUDOWO	53859	Chludowo	43
17.67598	52.57559	147109	STRZYZEWO KOSCIELNE	53872	Strzyzewo Koscielne	43
17.96534	52.54677	152688	KAMIENIEC	53877	Kamieniec	43
16.59324	52.43719	371201	CERADZ KOSCIELNY	55537	Ceradz Koscielny	43
16.88	52.403	530149	POZNAN	55565	Poznan	43
17.11813	52.41285	371890	LOWECIN	55569	Lowecin	43
17.65991	52.40215	373579	MIERZEWO	55586	Mierzewo	43
15.8101	52.27722	393160	DABROWKA WIELKOPOLSKA	55592	Dabrowka Wielkopolska	43
16.60408	52.28573	372710	SLUPIA	55593	Slupia	43
17.88044	52.32828	373449	BABIN	55621	Babin	43
17.36139	52.24153	373710	TADEUSZOWO	55635	Tadeuszowo	43
17.68415	52.22356	159906	GORAZDOWO	55646	Gorazdowo	43
16.61914	52.09235	153209	SIERAKOWO	55656	Sierakowo	43
16.81772	52.06227	371560	TUREW	55688	Turew	43
17.62736	52.03984	373196	LUDWINOW	55701	Ludwinow	43
16.28142	51.98109	374879	RADOMIERZ	55702	Radomierz	43
17.64215	51.92005	375426	KOTLIN	55720	Kotlin	43
16.79436	51.88773	147654	GORZNO	55725	Gorzno	43
17.05431	51.90163	150525	DRZECZEWO PIERWSZE	55729	Drzeczewo Pierwsze	43
17.36793	51.90906	530675	RUSKO	55733	Rusko	43
17.85588	51.88653	373637	BRZEZIE	55741	Brzezie	43
18.10139	51.3868	370906	TORZENIEC	55782	Torzeniec	43
18.06885	51.20637	147536	KUZNICA SLUPSKA	55794	Kuznica Slupska	43
17.31529	51.7324	373185	KUKLINOW	55803	Kuklinow	43
